313063.0,28.3
314064.0,27.99
315065.0,28.16
316066.0,28.14
317067.0,28.21
318068.0,28.15
319069.0,28.25
320070.0,28.06
321071.0,28.17
322072.0,28.48
323073.0,28.28
324074.0,28.02
325075.0,28.2
326076.0,28.23
327077.0,28.24
328078.0,28.1
329079.0,28.32
330080.0,28.18
331081.0,28.18
332082.0,28.27
333083.0,28.13
334084.0,28.07
335085.0,28.18
336086.0,28.24
337087.0,28.11
338088.0,28.35
339089.0,28.15
340090.0,28.27
341091.0,28.11
342092.0,27.99
343093.0,28.16
344094.0,28.37
345095.0,28.18
346096.0,28.14
347097.0,28.21
348098.0,28.05
349099.0,28.14
350100.0,28.02
351101.0,28.07
352102.0,27.93
353103.0,28.09
354104.0,28.05
355105.0,28.15
356106.0,28.12
357107.0,28.17
358108.0,27.92
359109.0,28.19
360110.0,28.35
361111.0,28.15
362112.0,28.13
363113.0,28.0
364114.0,28.05
365115.0,28.14
366116.0,28.01
367117.0,28.09
368118.0,28.27
369119.0,28.06
370120.0,28.03
371121.0,28.13
372122.0,27.99
373123.0,27.95
374124.0,28.37
375125.0,28.01
376126.0,28.15
377127.0,28.11
378128.0,27.86
379129.0,28.12
380130.0,27.98
381131.0,28.11
382132.0,27.99
383133.0,28.12
384134.0,28.02
385135.0,28.18
386136.0,27.95
387137.0,28.01
388138.0,28.08
389139.0,28.14
390140.0,28.37
391141.0,28.08
392142.0,28.04
393143.0,28.16
394144.0,27.94
395145.0,28.09
396146.0,28.17
397147.0,28.03
398148.0,27.9
399149.0,28.07
400150.0,27.95
401151.0,28.02
402152.0,28.12
403153.0,28.06
404154.0,28.14
405155.0,28.66
406156.0,29.37
407157.0,28.6
408158.0,28.18
409159.0,29.66
410160.0,28.63
411161.0,28.38
412162.0,30.3
413163.0,28.73
414164.0,28.65
415165.0,28.52
416166.0,28.63
417167.0,28.57
418168.0,28.41
419169.0,28.41
420170.0,28.33
421171.0,28.34
422172.0,28.25
423173.0,28.3
424174.0,28.09
425175.0,28.17
426176.0,28.01
427177.0,28.13
428178.0,27.93
429179.0,28.15
430180.0,28.05
431181.0,28.21
432182.0,28.14
433183.0,28.14
434184.0,28.11
435185.0,28.25
436186.0,28.36
437187.0,28.04
438188.0,27.93
439189.0,28.16
440190.0,28.05
441191.0,28.17
442192.0,28.1
443193.0,28.17
444194.0,27.99
445195.0,28.12
446196.0,28.14
447197.0,28.09
448198.0,27.99
449199.0,28.22
450200.0,29.84
451201.0,29.13
452202.0,28.52
453203.0,29.48
454204.0,28.95
455205.0,28.8
456206.0,28.93
457207.0,30.33
458208.0,30.33
459209.0,29.39
460210.0,29.02
461211.0,28.87
462212.0,28.76
463213.0,28.89
464214.0,28.99
465215.0,28.83
466216.0,28.8
467217.0,28.87
468218.0,28.61
469219.0,28.9
470220.0,28.66
471221.0,28.56
472222.0,28.62
473223.0,28.61
474224.0,28.46
475225.0,28.36
476226.0,28.1
477227.0,28.3
478228.0,28.53
479229.0,28.34
480230.0,28.26
481231.0,28.42
482232.0,28.44
483233.0,28.37
484234.0,28.21
485235.0,28.27
486236.0,28.53
487237.0,28.47
488238.0,28.63
489239.0,28.35
490240.0,28.16
491241.0,28.3
492242.0,28.33
493243.0,28.34
494244.0,28.54
495245.0,28.29
496246.0,28.39
497247.0,28.41
498248.0,28.23
499249.0,28.37
500250.0,28.32
501251.0,28.25
502252.0,28.18
503253.0,28.34
504254.0,28.5
505255.0,28.36
506256.0,28.24
507257.0,28.39
508258.0,28.21
509259.0,28.26
510260.0,28.46
511261.0,28.34
512262.0,28.16
513263.0,28.27
514264.0,28.5
515265.0,28.3
516266.0,28.12
517267.0,28.3
518268.0,28.08
519269.0,28.28
520270.0,28.2
521271.0,28.26
522272.0,28.54
523273.0,28.34
524274.0,28.5
525275.0,28.36
526276.0,28.45
527277.0,28.25
528278.0,28.16
529279.0,28.39
530280.0,28.21
531281.0,28.31
532282.0,28.23
533283.0,28.21
534284.0,28.26
535285.0,28.18
536286.0,28.39
537287.0,28.23
538288.0,28.24
539289.0,28.28
540290.0,28.46
541291.0,28.33
542292.0,28.2
543293.0,28.22
544294.0,28.12
545295.0,28.25
546296.0,28.21
547297.0,28.29
548298.0,28.09
549299.0,28.23
550300.0,28.2
551301.0,28.27
552302.0,28.27
553303.0,28.2
554304.0,28.0
555305.0,28.25
556306.0,28.1
557307.0,28.25
558308.0,30.03
559309.0,29.34
560310.0,28.73
561311.0,28.75
562312.0,30.76
563313.0,29.34
564314.0,28.93
565315.0,29.06
566316.0,30.86
567317.0,29.48
568318.0,28.8
569319.0,28.59
570320.0,28.81
571321.0,28.67
572322.0,28.75
573323.0,28.5
574324.0,28.75
575325.0,28.63
576326.0,28.54
577327.0,28.58
578328.0,28.45
579329.0,28.36
580330.0,28.52
581331.0,28.33
582332.0,28.41
583333.0,28.39
584334.0,28.32
585335.0,28.37
586336.0,28.39
587337.0,28.21
588338.0,28.49
589339.0,28.42
590340.0,28.27
591341.0,28.35
592342.0,28.25
593343.0,28.36
594344.0,28.41
595345.0,28.37
596346.0,28.51
597347.0,28.25
598348.0,28.27
599349.0,28.37
600350.0,28.51
601351.0,28.31
602352.0,28.34
603353.0,28.41
604354.0,28.36
605355.0,28.31
606356.0,28.16
607357.0,28.31
608358.0,28.38
609359.0,28.44
610360.0,28.27
611361.0,28.39
612362.0,28.17
613363.0,28.32
614364.0,28.38
615365.0,28.36
616366.0,28.29
617367.0,28.35
618368.0,28.57
619369.0,28.34
620370.0,28.31
621371.0,28.3
622372.0,28.34
623373.0,28.35
624374.0,28.11
625375.0,28.3
626376.0,28.36
627377.0,28.4
628378.0,28.47
629379.0,28.3
630380.0,28.36
631381.0,28.33
632382.0,28.27
633383.0,28.34
634384.0,28.21
635385.0,28.3
636386.0,28.27
637387.0,28.23
638388.0,28.15
639389.0,28.28
640390.0,28.18
641391.0,28.25
642392.0,28.38
643393.0,28.26
644394.0,28.14
645395.0,28.38
646396.0,28.18
647397.0,28.29
648398.0,28.36
649399.0,28.26
650400.0,28.07
651401.0,28.28
652402.0,28.33
653403.0,28.36
654404.0,28.3
655405.0,28.34
656406.0,28.26
657407.0,28.24
658408.0,28.18
659409.0,28.24
660410.0,28.22
661411.0,28.27
662412.0,28.23
663413.0,28.27
664414.0,28.14
665415.0,29.25
666416.0,29.2
667417.0,28.61
668418.0,28.98
669419.0,30.16
670420.0,29.23
671421.0,28.82
672422.0,28.84
673423.0,28.87
674424.0,28.71
675425.0,28.73
676426.0,28.67
677427.0,28.47
678428.0,28.55
679429.0,28.59
680430.0,31.12
681431.0,29.62
682432.0,29.03
683433.0,29.05
684434.0,29.04
685435.0,28.93
686436.0,29.06
687437.0,30.88
688438.0,29.84
689439.0,29.13
690440.0,28.78
691441.0,28.7
692442.0,28.87
693443.0,28.86
694444.0,28.69
695445.0,30.84
696446.0,30.21
697447.0,29.6
698448.0,29.17
699449.0,29.58
700450.0,29.04
701451.0,29.03
702452.0,29.0
703453.0,28.75
704454.0,28.86
705455.0,28.8
706456.0,29.15
707457.0,31.16
708458.0,29.48
709459.0,29.14
710460.0,29.12
711461.0,29.23
712462.0,29.17
713463.0,29.22
714464.0,29.14
715465.0,29.21
716466.0,29.2
717467.0,29.21
718468.0,29.0
719469.0,30.12
720470.0,30.25
721471.0,29.32
722472.0,29.18
723473.0,29.01
724474.0,29.05
725475.0,29.07
726476.0,28.84
727477.0,28.86
728478.0,28.93
729479.0,28.86
730480.0,28.8
731481.0,28.91
732482.0,28.89
733483.0,28.82
734484.0,28.82
735485.0,28.62
736486.0,28.45
737487.0,28.59
738488.0,28.56
739489.0,30.96
740490.0,29.33
741491.0,29.1
742492.0,28.94
743493.0,28.92
744494.0,29.01
745495.0,29.1
746496.0,29.02
747497.0,29.02
748498.0,28.93
749499.0,28.81
750500.0,28.85
751501.0,28.79
752502.0,28.63
753503.0,28.73
754504.0,28.89
755505.0,28.77
756506.0,28.55
757507.0,28.77
758508.0,28.75
759509.0,28.67
760510.0,28.52
761511.0,28.79
762512.0,28.75
763513.0,28.76
764514.0,28.99
765515.0,28.74
766516.0,28.74
767517.0,28.7
768518.0,28.86
769519.0,28.66
770520.0,28.69
771521.0,28.68
772522.0,28.62
773523.0,28.63
774524.0,28.52
775525.0,28.66
776526.0,28.58
777527.0,28.59
778528.0,28.68
779529.0,28.68
780530.0,28.63
781531.0,28.62
782532.0,28.75
783533.0,28.62
784534.0,28.61
785535.0,28.64
786536.0,28.82
787537.0,28.62
788538.0,28.43
789539.0,28.73
790540.0,28.48
791541.0,28.65
792542.0,28.71
793543.0,28.58
794544.0,28.75
795545.0,28.61
796546.0,28.66
797547.0,28.6
798548.0,28.57
799549.0,28.55
800550.0,28.58
801551.0,28.67
802552.0,28.55
803553.0,28.53
804554.0,28.71
805555.0,28.64
806556.0,28.82
807557.0,28.64
808558.0,28.64
809559.0,28.54
810560.0,28.62
811561.0,28.71
812562.0,28.45
813563.0,28.59
814564.0,28.74
815565.0,28.66
816566.0,28.72
817567.0,28.6
818568.0,28.34
819569.0,28.67
820570.0,30.47
821571.0,29.2
822572.0,29.62
823573.0,29.96
824574.0,29.18
825575.0,29.14
826576.0,29.48
827577.0,29.2
828578.0,29.24
829579.0,29.13
830580.0,28.82
831581.0,29.02
832582.0,29.0
833583.0,29.08
834584.0,28.79
835585.0,28.78
836586.0,28.94
837587.0,28.83
838588.0,28.65
839589.0,28.72
840590.0,28.85
841591.0,28.75
842592.0,28.86
843593.0,30.1
844594.0,29.13
845595.0,28.95
846596.0,28.82
847597.0,28.65
848598.0,28.8
849599.0,28.79
850600.0,30.48
851601.0,30.39
852602.0,29.3
853603.0,29.21
854604.0,28.89
855605.0,29.03
856606.0,28.99
857607.0,28.81
858608.0,28.87
859609.0,30.98
860610.0,30.15
861611.0,29.66
862612.0,29.36
863613.0,29.06
864614.0,28.8
865615.0,28.97
866616.0,29.05
867617.0,28.9
868618.0,28.91
869619.0,28.85
870620.0,29.09
871621.0,28.75
872622.0,28.66
873623.0,28.81
874624.0,28.62
875625.0,28.75
876626.0,28.84
877627.0,28.81
878628.0,28.71
879629.0,28.79
880630.0,28.73
881631.0,28.77
882632.0,28.93
883633.0,28.82
884634.0,28.67
885635.0,28.75
886636.0,30.7
887637.0,29.25
888638.0,29.09
889639.0,28.9
890640.0,28.78
891641.0,28.86
892642.0,28.85
893643.0,28.86
894644.0,28.88
895645.0,28.83
896646.0,28.87
897647.0,28.78
898648.0,28.65
899649.0,28.79
900650.0,28.64
901651.0,28.81
902652.0,28.94
903653.0,28.87
904654.0,28.83
905655.0,30.0
906656.0,29.68
907657.0,29.13
908658.0,28.72
909659.0,28.91
910660.0,28.96
911661.0,28.86
912662.0,29.09
913663.0,28.68
914664.0,28.63
